genre,title,href,author,author_href,difficulty,raiting
Fantasy,90 Minute Storygame: Prepare To Die,https://chooseyourstory.com/story/90_Minute_Storygame_0x3a__Prepare_To_Die.aspx,TheSophia,https://chooseyourstory.com/member/?Username=TheSophia,3,4.15
Fantasy,A Blaze of Glory: Chapter One,https://chooseyourstory.com/story/A_Blaze_of_Glory_0x3a__Chapter_One.aspx,Marmotlord,https://chooseyourstory.com/member/?Username=Marmotlord,4,4.45
Fantasy,A Chosen Hero,https://chooseyourstory.com/story/A_Chosen_Hero.aspx,EbonVasilis,https://chooseyourstory.com/member/?Username=EbonVasilis,5,5.63
Fantasy,A City Lost,https://chooseyourstory.com/story/A_City_Lost.aspx,MrAce321,https://chooseyourstory.com/member/?Username=MrAce321,4,4.61
Fantasy,A Dragon's Legend,https://chooseyourstory.com/story/A_Dragon's_Legend.aspx,Wolfmist,https://chooseyourstory.com/member/?Username=Wolfmist,3,3.63
Fantasy,A Fiery Winter,https://chooseyourstory.com/story/A_Fiery_Winter.aspx,lopz66,https://chooseyourstory.com/member/?Username=lopz66,6,5.37
Fantasy,"A Hero is Born, Episode 2","https://chooseyourstory.com/story/A_Hero_is_Born,_Episode_2.aspx",hugo23,https://chooseyourstory.com/member/?Username=hugo23,3,4.61
Fantasy,A Hero is Born..,https://chooseyourstory.com/story/A_Hero_is_Born_0x2e__0x2e_.aspx,hugo23,https://chooseyourstory.com/member/?Username=hugo23,4,3.95
Fantasy,A Jornada...,https://chooseyourstory.com/story/A_Jornada_0x2e__0x2e__0x2e_.aspx,IvanRox,https://chooseyourstory.com/member/?Username=IvanRox,3,3.10
Fantasy,A Magical Tale,https://chooseyourstory.com/story/A_Magical_Tale.aspx,adventurer,https://chooseyourstory.com/member/?Username=adventurer,3,3.34
Fantasy,A Pirate's Life for Me,https://chooseyourstory.com/story/A_Pirate's_Life_for_Me.aspx,Skyz_26,https://chooseyourstory.com/member/?Username=Skyz_26,4,5.17
Fantasy,A Tale of War: Thragnazil,https://chooseyourstory.com/story/A_Tale_of_War_0x3a__Thragnazil.aspx,TheBossWriter,https://chooseyourstory.com/member/?Username=TheBossWriter,6,4.31
Fantasy,Adventures of a Normal Man,https://chooseyourstory.com/story/Adventures_of_a_Normal_Man.aspx,GrottyStatute74,https://chooseyourstory.com/member/?Username=GrottyStatute74,2,4.35
Fantasy,Antedilluvia,https://chooseyourstory.com/story/Antedilluvia.aspx,Secretstarz7,https://chooseyourstory.com/member/?Username=Secretstarz7,2,4.50
Fantasy,Arakhan's Vengeance,https://chooseyourstory.com/story/Arakhan's_Vengeance.aspx,elfred,https://chooseyourstory.com/member/?Username=elfred,3,6.16
Fantasy,Awakening of the Tower (Roguelike RPG),https://chooseyourstory.com/story/Awakening_of_the_Tower_(Roguelike_RPG).aspx,Negative,https://chooseyourstory.com/member/?Username=Negative,4,5.80
Fantasy,Behemoth,https://chooseyourstory.com/story/Behemoth.aspx,somerandomperson,https://chooseyourstory.com/member/?Username=somerandomperson,6,3.88
Fantasy,Blackbirds,https://chooseyourstory.com/story/Blackbirds.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,7,6.87
Fantasy,Bloodlines,https://chooseyourstory.com/story/Bloodlines.aspx,Endrew,https://chooseyourstory.com/member/?Username=Endrew,4,3.95
Fantasy,Blue Light Saga,https://chooseyourstory.com/story/Blue_Light_Saga.aspx,CobaltBlaze,https://chooseyourstory.com/member/?Username=CobaltBlaze,4,4.17
Fantasy,Bob and His Adventure,https://chooseyourstory.com/story/Bob_and_His_Adventure.aspx,ohlookitstrang,https://chooseyourstory.com/member/?Username=ohlookitstrang,3,3.26
Fantasy,Bound by Light,https://chooseyourstory.com/story/Bound_by_Light.aspx,MrAce321,https://chooseyourstory.com/member/?Username=MrAce321,4,3.45
Fantasy,Celestial Lies: Chapter One,https://chooseyourstory.com/story/Celestial_Lies_0x3a__Chapter_One.aspx,joshdragon,https://chooseyourstory.com/member/?Username=joshdragon,5,4.65
Fantasy,Celestial Lies: Chapter Two,https://chooseyourstory.com/story/Celestial_Lies_0x3a__Chapter_Two.aspx,joshdragon,https://chooseyourstory.com/member/?Username=joshdragon,5,3.76
Fantasy,Chess Master Stan!,https://chooseyourstory.com/story/Chess_Master_Stan!.aspx,imthechessking,https://chooseyourstory.com/member/?Username=imthechessking,4,4.16
Fantasy,Color Your Own Adventure (webcomic),https://chooseyourstory.com/story/Color_Your_Own_Adventure_(webcomic).aspx,Ama_ColorYOA,https://chooseyourstory.com/member/?Username=Ama_ColorYOA,1,4.93
Fantasy,Conquest: Chapter I,https://chooseyourstory.com/story/Conquest_0x3a__Chapter_I.aspx,giamonic,https://chooseyourstory.com/member/?Username=giamonic,4,3.59
Fantasy,Dad's Father's Day Adventure: 50th Birthday Edition,https://chooseyourstory.com/story/Dad's_Father's_Day_Adventure_0x3a__50th_Birthday_Edition.aspx,LegendaryLoris,https://chooseyourstory.com/member/?Username=LegendaryLoris,3,4.37
Fantasy,De Milite Inprudenti,https://chooseyourstory.com/story/De_Milite_Inprudenti.aspx,BradinDvorak,https://chooseyourstory.com/member/?Username=BradinDvorak,5,5.60
Fantasy,Death Becomes You,https://chooseyourstory.com/story/Death_Becomes_You.aspx,krisspy451,https://chooseyourstory.com/member/?Username=krisspy451,2,3.49
Fantasy,Demons Stole the Sky,https://chooseyourstory.com/story/Demons_Stole_the_Sky.aspx,epiclab,https://chooseyourstory.com/member/?Username=epiclab,6,3.74
Fantasy,Different Universe,https://chooseyourstory.com/story/Different_Universe.aspx,hayesa,https://chooseyourstory.com/member/?Username=hayesa,3,4.01
Fantasy,Discovering Solinelia Island: Chapter 1,https://chooseyourstory.com/story/Discovering_Solinelia_Island_0x3a__Chapter_1.aspx,TheSophia,https://chooseyourstory.com/member/?Username=TheSophia,3,3.58
Fantasy,Dragon Tale,https://chooseyourstory.com/story/Dragon_Tale.aspx,Alexbeta76,https://chooseyourstory.com/member/?Username=Alexbeta76,3,3.36
Fantasy,Dreamtruder,https://chooseyourstory.com/story/Dreamtruder.aspx,Mystic_Warrior,https://chooseyourstory.com/member/?Username=Mystic_Warrior,4,6.52
Fantasy,Dungeon Stompage!,https://chooseyourstory.com/story/Dungeon_Stompage!.aspx,BerkaZerka,https://chooseyourstory.com/member/?Username=BerkaZerka,7,7.20
Fantasy,ENG4U1 Seminar Game,https://chooseyourstory.com/story/ENG4U1_Seminar_Game.aspx,pseudomania,https://chooseyourstory.com/member/?Username=pseudomania,4,4.40
Fantasy,Era of Shadows: The Cloaked Dagger,https://chooseyourstory.com/story/Era_of_Shadows_0x3a__The_Cloaked_Dagger.aspx,ItanoCircus,https://chooseyourstory.com/member/?Username=ItanoCircus,3,5.24
Fantasy,Escape the Snow Cave,https://chooseyourstory.com/story/Escape_the_Snow_Cave.aspx,Lifina,https://chooseyourstory.com/member/?Username=Lifina,4,3.46
Fantasy,Extinct,https://chooseyourstory.com/story/Extinct.aspx,Saika,https://chooseyourstory.com/member/?Username=Saika,2,3.87
Fantasy,Extra Life,https://chooseyourstory.com/story/Extra_Life.aspx,Kamayla,https://chooseyourstory.com/member/?Username=Kamayla,4,4.72
Fantasy,Fake It 'Till You Make It,https://chooseyourstory.com/story/Fake_It_'Till_You_Make_It.aspx,RyboiTheLegend,https://chooseyourstory.com/member/?Username=RyboiTheLegend,6,5.34
Fantasy,First Adventure!,https://chooseyourstory.com/story/First_Adventure!.aspx,RodWarrior,https://chooseyourstory.com/member/?Username=RodWarrior,1,3.09
Fantasy,Footink: Fantasy Cave City,https://chooseyourstory.com/story/Footink_0x3a__Fantasy_Cave_City.aspx,arellaleaf,https://chooseyourstory.com/member/?Username=arellaleaf,7,4.59
Fantasy,Forest of Past Voices,https://chooseyourstory.com/story/Forest_of_Past_Voices.aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,3,4.22
Fantasy,From A Great Height,https://chooseyourstory.com/story/From_A_Great_Height.aspx,Saika,https://chooseyourstory.com/member/?Username=Saika,5,5.94
Fantasy,Frozen Bones,https://chooseyourstory.com/story/Frozen_Bones.aspx,Storvolleng,https://chooseyourstory.com/member/?Username=Storvolleng,3,3.79
Fantasy,Get out alive,https://chooseyourstory.com/story/Get_out_alive.aspx,cMitchell3,https://chooseyourstory.com/member/?Username=cMitchell3,6,4.24
Fantasy,Goldbird and Whispers of Snow,https://chooseyourstory.com/story/Goldbird_and_Whispers_of_Snow.aspx,Northwind,https://chooseyourstory.com/member/?Username=Northwind,6,6.27
Fantasy,Hazy,https://chooseyourstory.com/story/Hazy.aspx,crystalpenguin,https://chooseyourstory.com/member/?Username=crystalpenguin,3,4.13
Fantasy,Hollow Hearth,https://chooseyourstory.com/story/Hollow_Hearth_.aspx,Airion,https://chooseyourstory.com/member/?Username=Airion,1,3.48
Fantasy,I As a Character,https://chooseyourstory.com/story/I_As_a_Character.aspx,nikkynik,https://chooseyourstory.com/member/?Username=nikkynik,6,3.14
Fantasy,In Moonlit Waters,https://chooseyourstory.com/story/In_Moonlit_Waters.aspx,Mystic_Warrior,https://chooseyourstory.com/member/?Username=Mystic_Warrior,3,7.12
Fantasy,Innkeeper,https://chooseyourstory.com/story/Innkeeper.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,6,6.50
Fantasy,Jack the Bean Counter,https://chooseyourstory.com/story/Jack_the_Bean_Counter.aspx,mizal,https://chooseyourstory.com/member/?Username=mizal,2,5.89
Fantasy,Kinnitak Sikuk (Team 4),https://chooseyourstory.com/story/Kinnitak_Sikuk_(Team_4).aspx,huntkev,https://chooseyourstory.com/member/?Username=huntkev,5,3.81
Fantasy,Kittens of FAT,https://chooseyourstory.com/story/Kittens_of_FAT.aspx,Zephyrme2847,https://chooseyourstory.com/member/?Username=Zephyrme2847,8,5.01
Fantasy,Lilly and the Peddler,https://chooseyourstory.com/story/Lilly_and_the_Peddler.aspx,casmith,https://chooseyourstory.com/member/?Username=casmith,3,5.06
Fantasy,Lilly of the Forest,https://chooseyourstory.com/story/Lilly_of_the_Forest.aspx,casmith,https://chooseyourstory.com/member/?Username=casmith,1,4.19
Fantasy,Magellan 1: Race into the Great Unknown,https://chooseyourstory.com/story/Magellan_1_0x3a__Race_into_the_Great_Unknown.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,5.69
Fantasy,Magellan 2: Fight for Beliefs,https://chooseyourstory.com/story/Magellan_2_0x3a__Fight_for_Beliefs.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,6.20
Fantasy,Magellan 3: Journey to New Horizons,https://chooseyourstory.com/story/Magellan_3_0x3a__Journey_to_New_Horizons.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,5.89
Fantasy,Magellan 4: Search for Original Ideas,https://chooseyourstory.com/story/Magellan_4_0x3a__Search_for_Original_Ideas.aspx,Will11,https://chooseyourstory.com/member/?Username=Will11,4,5.91
Fantasy,Magus: Betrayal,https://chooseyourstory.com/story/Magus_0x3a__Betrayal.aspx,Karacan,https://chooseyourstory.com/member/?Username=Karacan,5,6.00
Fantasy,Mala,https://chooseyourstory.com/story/Mala.aspx,badwolfgirl,https://chooseyourstory.com/member/?Username=badwolfgirl,2,3.55
Fantasy,Mercenary,https://chooseyourstory.com/story/Mercenary.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,2,7.25
Fantasy,Mercenary Queen (Part 1): Escape from Essitrea,https://chooseyourstory.com/story/Mercenary_Queen_(Part_1)_0x3a__Escape_from_Essitrea.aspx,Drydenhouse,https://chooseyourstory.com/member/?Username=Drydenhouse,5,5.17
Fantasy,Mercenary Queen (Part 3): The Hemlock Band,https://chooseyourstory.com/story/Mercenary_Queen_(Part_3)_0x3a__The_Hemlock_Band.aspx,Drydenhouse,https://chooseyourstory.com/member/?Username=Drydenhouse,5,4.46
Fantasy,Mercenary Queen (Part 3): The Hemlock Band (Act B),https://chooseyourstory.com/story/Mercenary_Queen_(Part_3)_0x3a__The_Hemlock_Band_(Act_B).aspx,Drydenhouse,https://chooseyourstory.com/member/?Username=Drydenhouse,5,3.64
Fantasy,Merlin: Origins,https://chooseyourstory.com/story/Merlin_0x3a__Origins.aspx,Shadowdrake27,https://chooseyourstory.com/member/?Username=Shadowdrake27,5,5.80
Fantasy,Moonlit Lands from Long Ago,https://chooseyourstory.com/story/Moonlit_Lands_from_Long_Ago.aspx,fluttershypegasus,https://chooseyourstory.com/member/?Username=fluttershypegasus,1,4.53
Fantasy,My Life as a Magician,https://chooseyourstory.com/story/My_Life_as_a_Magician.aspx,MGREE,https://chooseyourstory.com/member/?Username=MGREE,3,3.56
Fantasy,Nameless,https://chooseyourstory.com/story/Nameless.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,6.47
Fantasy,Nami & Lili's Firefly Adventure,https://chooseyourstory.com/story/Nami__0x26__Lili's_Firefly_Adventure.aspx,MrDaoYi,https://chooseyourstory.com/member/?Username=MrDaoYi,2,3.54
Fantasy,Nautilus,https://chooseyourstory.com/story/Nautilus.aspx,CavusRex,https://chooseyourstory.com/member/?Username=CavusRex,3,4.56
Fantasy,One Story Please,https://chooseyourstory.com/story/One_Story_Please.aspx,Darius_Conwright,https://chooseyourstory.com/member/?Username=Darius_Conwright,1,5.44
Fantasy,Overthrown 2: A World Without a King,https://chooseyourstory.com/story/Overthrown_2_0x3a__A_World_Without_a_King.aspx,ramerman,https://chooseyourstory.com/member/?Username=ramerman,1,5.78
Fantasy,Overthrown: The Makings of a God,https://chooseyourstory.com/story/Overthrown_0x3a__The_Makings_of_a_God.aspx,ramerman,https://chooseyourstory.com/member/?Username=ramerman,1,5.31
Fantasy,Paper-Mache,https://chooseyourstory.com/story/Paper-Mache.aspx,jster02,https://chooseyourstory.com/member/?Username=jster02,3,5.20
Fantasy,Penthos,https://chooseyourstory.com/story/Penthos.aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,4,5.10
Fantasy,Psychedelic,https://chooseyourstory.com/story/Psychedelic_.aspx,greenhalos,https://chooseyourstory.com/member/?Username=greenhalos,5,3.28
Fantasy,Raceia,https://chooseyourstory.com/story/Raceia.aspx,mrchak,https://chooseyourstory.com/member/?Username=mrchak,5,3.00
Fantasy,Rat Story,https://chooseyourstory.com/story/Rat_Story.aspx,Steve_Greg,https://chooseyourstory.com/member/?Username=Steve_Greg,3,3.60
Fantasy,Return to Vinia,https://chooseyourstory.com/story/Return_to_Vinia.aspx,bbrady,https://chooseyourstory.com/member/?Username=bbrady,3,5.50
Fantasy,Rings of Stone,https://chooseyourstory.com/story/Rings_of_Stone.aspx,Aardvark,https://chooseyourstory.com/member/?Username=Aardvark,6,4.92
Fantasy,Rise of a Hero,https://chooseyourstory.com/story/Rise_of_a_Hero.aspx,Romulus,https://chooseyourstory.com/member/?Username=Romulus,3,4.74
Fantasy,Rise of Vollund II: Koregian,https://chooseyourstory.com/story/Rise_of_Vollund_II_0x3a__Koregian.aspx,99cguya,https://chooseyourstory.com/member/?Username=99cguya,4,3.10
Fantasy,Rising Flames,https://chooseyourstory.com/story/Rising_Flames.aspx,FeanorOnForge,https://chooseyourstory.com/member/?Username=FeanorOnForge,6,5.77
Fantasy,"Roamers, Part 1: The Road to Safety","https://chooseyourstory.com/story/Roamers,_Part_1_0x3a__The_Road_to_Safety.aspx",ultraoverlord,https://chooseyourstory.com/member/?Username=ultraoverlord,5,4.70
Fantasy,Rogues,https://chooseyourstory.com/story/Rogues.aspx,EndMaster,https://chooseyourstory.com/member/?Username=EndMaster,8,7.37
Fantasy,Runaway,https://chooseyourstory.com/story/Runaway.aspx,heeheeAHAHA,https://chooseyourstory.com/member/?Username=heeheeAHAHA,4,3.89
Fantasy,Runes of Yeu,https://chooseyourstory.com/story/Runes_of_Yeu.aspx,thatoneguyoverthere,https://chooseyourstory.com/member/?Username=thatoneguyoverthere,4,4.26
Fantasy,Sacrifice,https://chooseyourstory.com/story/Sacrifice.aspx,Bethius,https://chooseyourstory.com/member/?Username=Bethius,1,4.54
Fantasy,Save Your Dragon,https://chooseyourstory.com/story/Save_Your_Dragon_.aspx,Killer999,https://chooseyourstory.com/member/?Username=Killer999,4,5.49
Fantasy,Secrets of the Crag,https://chooseyourstory.com/story/Secrets_of_the_Crag.aspx,Gryphon,https://chooseyourstory.com/member/?Username=Gryphon,7,6.93
Fantasy,"Silver Horn, Silver Hooves","https://chooseyourstory.com/story/Silver_Horn,_Silver_Hooves.aspx",mizal,https://chooseyourstory.com/member/?Username=mizal,5,6.54
Fantasy,Sir Osis,https://chooseyourstory.com/story/Sir_Osis.aspx,Cricket,https://chooseyourstory.com/member/?Username=Cricket,2,5.99
Fantasy,Sixteen Words,https://chooseyourstory.com/story/Sixteen_Words.aspx,Gower,https://chooseyourstory.com/member/?Username=Gower,1,5.57
Fantasy,Slay the Dragon,https://chooseyourstory.com/story/Slay_the_Dragon.aspx,Fluxion,https://chooseyourstory.com/member/?Username=Fluxion,3,4.47
Fantasy,Slaying Song,https://chooseyourstory.com/story/Slaying_Song.aspx,BradinDvorak,https://chooseyourstory.com/member/?Username=BradinDvorak,3,6.12
Fantasy,Solstice,https://chooseyourstory.com/story/Solstice.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,5,5.08
Fantasy,Song of Nothing,https://chooseyourstory.com/story/Song_of_Nothing.aspx,Orange,https://chooseyourstory.com/member/?Username=Orange,1,3.70
Fantasy,Songs to Say Goodbye,https://chooseyourstory.com/story/Songs_to_Say_Goodbye.aspx,AceofRoses,https://chooseyourstory.com/member/?Username=AceofRoses,2,4.72
Fantasy,Sora (Chapter 1),https://chooseyourstory.com/story/Sora_(Chapter_1).aspx,esmeefallen,https://chooseyourstory.com/member/?Username=esmeefallen,4,3.38
Fantasy,"SPAIN & such like falsehoods, forgeries, & fantasies; or: IGNACIA DE LOYOLA","https://chooseyourstory.com/story/SPAIN__0x26__such_like_falsehoods,_forgeries,__0x26__fantasies_0x3b__or_0x3a__IGNACIA_DE_LOYOLA.aspx",DFHTHK,https://chooseyourstory.com/member/?Username=DFHTHK,5,3.33
Fantasy,Survive or Conquer,https://chooseyourstory.com/story/Survive_or_Conquer.aspx,37davidg,https://chooseyourstory.com/member/?Username=37davidg,2,4.35
Fantasy,Tales From an Inn,https://chooseyourstory.com/story/Tales_From_an_Inn.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,4.68
Fantasy,Tane no Monogatari,https://chooseyourstory.com/story/Tane_no_Monogatari.aspx,eldursson,https://chooseyourstory.com/member/?Username=eldursson,1,3.19
Fantasy,Tastes Like Chicken,https://chooseyourstory.com/story/Tastes_Like_Chicken.aspx,somerandomperson,https://chooseyourstory.com/member/?Username=somerandomperson,3,4.70
Fantasy,The Adventure into Albanon: Chapter 1,https://chooseyourstory.com/story/The_Adventure_into_Albanon_0x3a__Chapter_1.aspx,SoulStar,https://chooseyourstory.com/member/?Username=SoulStar,4,3.46
Fantasy,The Bard's Tale,https://chooseyourstory.com/story/The_Bard's_Tale.aspx,pugpup1,https://chooseyourstory.com/member/?Username=pugpup1,3,6.41
Fantasy,The Bloods: Chapter 1,https://chooseyourstory.com/story/The_Bloods_0x3a__Chapter_1.aspx,syncingship,https://chooseyourstory.com/member/?Username=syncingship,1,3.57
Fantasy,The Book of Vanishing Tales,https://chooseyourstory.com/story/The_Book_of_Vanishing_Tales.aspx,Camelon,https://chooseyourstory.com/member/?Username=Camelon,3,6.80
Fantasy,The Cliche Adventures of a Generic Hero,https://chooseyourstory.com/story/The_Cliche_Adventures_of_a_Generic_Hero.aspx,Bucky,https://chooseyourstory.com/member/?Username=Bucky,5,5.65
Fantasy,The Curse of Norgurune,https://chooseyourstory.com/story/The_Curse_of_Norgurune.aspx,TheBossWriter,https://chooseyourstory.com/member/?Username=TheBossWriter,5,4.20
Fantasy,"The Dark, Smelly, Fatal Prison","https://chooseyourstory.com/story/The_Dark,_Smelly,_Fatal_Prison.aspx",MrDaoYi,https://chooseyourstory.com/member/?Username=MrDaoYi,3,3.59
Fantasy,The Deeps,https://chooseyourstory.com/story/The_Deeps.aspx,TheBossWriter,https://chooseyourstory.com/member/?Username=TheBossWriter,5,3.33
Fantasy,The Drunk Explorer Inn,https://chooseyourstory.com/story/The_Drunk_Explorer_Inn.aspx,Ogre11,https://chooseyourstory.com/member/?Username=Ogre11,1,5.87
Fantasy,The Duet,https://chooseyourstory.com/story/The_Duet.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,3,4.74
Fantasy,The Duke of Winslow,https://chooseyourstory.com/story/The_Duke_of_Winslow.aspx,Darius_Conwright,https://chooseyourstory.com/member/?Username=Darius_Conwright,7,6.28
Fantasy,The Elf Princess,https://chooseyourstory.com/story/The_Elf_Princess.aspx,Krazystorm,https://chooseyourstory.com/member/?Username=Krazystorm,6,4.10
Fantasy,The Essucian Dragon,https://chooseyourstory.com/story/The_Essucian_Dragon_.aspx,Cupcakitty__13,https://chooseyourstory.com/member/?Username=Cupcakitty__13,3,4.17
Fantasy,"The faery, the toller and the rusty door","https://chooseyourstory.com/story/The_faery,_the_toller_and_the_rusty_door.aspx",Thembile,https://chooseyourstory.com/member/?Username=Thembile,4,4.03
Fantasy,The Finisher,https://chooseyourstory.com/story/The_Finisher.aspx,CobaltBlaze,https://chooseyourstory.com/member/?Username=CobaltBlaze,2,4.03
Fantasy,The Fox and The Fawn,https://chooseyourstory.com/story/The_Fox_and_The_Fawn.aspx,grace98,https://chooseyourstory.com/member/?Username=grace98,3,5.65
Fantasy,The Gauntlet,https://chooseyourstory.com/story/The_Gauntlet.aspx,Badger,https://chooseyourstory.com/member/?Username=Badger,6,4.75
Fantasy,The Gauntlet II: Returning Home,https://chooseyourstory.com/story/The_Gauntlet_II_0x3a__Returning_Home.aspx,Badger,https://chooseyourstory.com/member/?Username=Badger,6,5.35
Fantasy,The Hand with the Knife,https://chooseyourstory.com/story/The_Hand_with_the_Knife.aspx,bilbo,https://chooseyourstory.com/member/?Username=bilbo,3,      ?
Fantasy,The Journey of Seamus Dregg,https://chooseyourstory.com/story/The_Journey_of_Seamus_Dregg.aspx,Vortigaunt95,https://chooseyourstory.com/member/?Username=Vortigaunt95,2,3.53
Fantasy,The King's Command,https://chooseyourstory.com/story/The_King's_Command.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,4,5.45
Fantasy,The Knight of Gold,https://chooseyourstory.com/story/The_Knight_of_Gold.aspx,t_maymay,https://chooseyourstory.com/member/?Username=t_maymay,3,3.44
Fantasy,The Knight Order of the Golden Sun,https://chooseyourstory.com/story/The_Knight_Order_of_the_Golden_Sun.aspx,RNDGamer,https://chooseyourstory.com/member/?Username=RNDGamer,3,6.55
Fantasy,The Labyrinth of Mizero,https://chooseyourstory.com/story/The_Labyrinth_of_Mizero.aspx,sarahcho711,https://chooseyourstory.com/member/?Username=sarahcho711,5,3.68
Fantasy,The Last Chieftain,https://chooseyourstory.com/story/The_Last_Chieftain.aspx,corgi213,https://chooseyourstory.com/member/?Username=corgi213,4,6.16
Fantasy,The Leacher: Complete Edition,https://chooseyourstory.com/story/The_Leacher_0x3a__Complete_Edition.aspx,Ronhil12,https://chooseyourstory.com/member/?Username=Ronhil12,1,3.55
Fantasy,The Little Princess of the Forest,https://chooseyourstory.com/story/The_Little_Princess_of_the_Forest.aspx,Anthraxus,https://chooseyourstory.com/member/?Username=Anthraxus,3,3.91
Fantasy,The Lonely King,https://chooseyourstory.com/story/The_Lonely_King.aspx,Ferany,https://chooseyourstory.com/member/?Username=Ferany,5,4.14
Fantasy,The Monster near the Village,https://chooseyourstory.com/story/The_Monster_near_the_Village.aspx,haleybughime,https://chooseyourstory.com/member/?Username=haleybughime,2,3.72
Fantasy,The Pictures from the Prophecy,https://chooseyourstory.com/story/The_Pictures_from_the_Prophecy.aspx,Chucklemoowebs,https://chooseyourstory.com/member/?Username=Chucklemoowebs,4,3.47
Fantasy,The Riddles of the Guardian,https://chooseyourstory.com/story/The_Riddles_of_the_Guardian.aspx,LJacko,https://chooseyourstory.com/member/?Username=LJacko,5,5.01
Fantasy,The Right Way,https://chooseyourstory.com/story/The_Right_Way.aspx,GuardsGhost,https://chooseyourstory.com/member/?Username=GuardsGhost,3,4.12
Fantasy,The Scary Night,https://chooseyourstory.com/story/The_Scary_Night.aspx,WouldntItBeNice,https://chooseyourstory.com/member/?Username=WouldntItBeNice,2,4.12
Fantasy,The Search For The Craxil,https://chooseyourstory.com/story/The_Search_For_The_Craxil.aspx,jlwelch,https://chooseyourstory.com/member/?Username=jlwelch,6,5.51
Fantasy,The Song Binder,https://chooseyourstory.com/story/The_Song_Binder.aspx,corgi213,https://chooseyourstory.com/member/?Username=corgi213,2,4.83
Fantasy,The Unravelling of Order,https://chooseyourstory.com/story/The_Unravelling_of_Order.aspx,fluttershypegasus,https://chooseyourstory.com/member/?Username=fluttershypegasus,3,4.51
Fantasy,The Vampire Hunter,https://chooseyourstory.com/story/The_Vampire_Hunter.aspx,Wonko_the_Sane,https://chooseyourstory.com/member/?Username=Wonko_the_Sane,5,4.96
Fantasy,The very short tale of Bara,https://chooseyourstory.com/story/The_very_short_tale_of_Bara.aspx,mistman96,https://chooseyourstory.com/member/?Username=mistman96,2,3.77
Fantasy,The Will Of The Lord,https://chooseyourstory.com/story/The_Will_Of_The_Lord.aspx,ShoujoAddict,https://chooseyourstory.com/member/?Username=ShoujoAddict,4,4.48
Fantasy,The withered rose,https://chooseyourstory.com/story/The_withered_rose.aspx,poison_mara,https://chooseyourstory.com/member/?Username=poison_mara,4,4.60
Fantasy,Three Keys,https://chooseyourstory.com/story/Three_Keys.aspx,Vics321,https://chooseyourstory.com/member/?Username=Vics321,2,5.31
Fantasy,Three Seas,https://chooseyourstory.com/story/Three_Seas.aspx,MrMacBowtie,https://chooseyourstory.com/member/?Username=MrMacBowtie,6,3.78
Fantasy,Tower of Doom,https://chooseyourstory.com/story/Tower_of_Doom.aspx,Negative,https://chooseyourstory.com/member/?Username=Negative,4,3.98
Fantasy,U R: A Magician,https://chooseyourstory.com/story/U_R_0x3a__A_Magician.aspx,Rodney,https://chooseyourstory.com/member/?Username=Rodney,3,3.63
Fantasy,Unbroken,https://chooseyourstory.com/story/Unbroken.aspx,ninjapitka,https://chooseyourstory.com/member/?Username=ninjapitka,5,7.14
Fantasy,Under The Bridge,https://chooseyourstory.com/story/Under_The_Bridge.aspx,betaband,https://chooseyourstory.com/member/?Username=betaband,1,3.24
Fantasy,Unforgiven,https://chooseyourstory.com/story/Unforgiven.aspx,camryndoty,https://chooseyourstory.com/member/?Username=camryndoty,5,3.82
Fantasy,Valhalla,https://chooseyourstory.com/story/Valhalla.aspx,BobbyParkhurst,https://chooseyourstory.com/member/?Username=BobbyParkhurst,2,4.96
Fantasy,Vampirium: The Count,https://chooseyourstory.com/story/Vampirium_0x3a__The_Count.aspx,Negative,https://chooseyourstory.com/member/?Username=Negative,2,4.58
Fantasy,Vanvid,https://chooseyourstory.com/story/Vanvid.aspx,mistman96,https://chooseyourstory.com/member/?Username=mistman96,2,4.46
Fantasy,Vias,https://chooseyourstory.com/story/Vias.aspx,Ronhil12,https://chooseyourstory.com/member/?Username=Ronhil12,4,3.94
Fantasy,Vira and Cupcake,https://chooseyourstory.com/story/Vira_and_Cupcake.aspx,stargirl,https://chooseyourstory.com/member/?Username=stargirl,3,4.38
Fantasy,When Rock Meets Watermelon,https://chooseyourstory.com/story/When_Rock_Meets_Watermelon_.aspx,goodnight_a,https://chooseyourstory.com/member/?Username=goodnight_a,4,5.55
Fantasy,When The Music's Over,https://chooseyourstory.com/story/When_The_Music's_Over.aspx,Chris113022,https://chooseyourstory.com/member/?Username=Chris113022,1,6.81
